features,urgencia,raw_values,texto
"[ 0.6746182   0.28797987  1.6805235  -0.41384226 -0.3720718   0.4767423
 -1.1943878   1.0779955  -0.29981428  0.5006638  -0.6571796  -0.31621307
 -0.6409678  -0.19663301  1.0073878   0.6981443   0.2633119  -1.0563059 ]",0.7435082048177719,"{'daily_screen_time_hours_raw': 9.26, 'sleep_hours_raw': 6.26, 'social_media_hours_raw': 3.73, 'notifications_per_day_raw': 166.0, 'screen_time_weekend_difference_raw': 2.52}","⚠️ Tu patrón de uso digital indica un nivel de urgencia alto. Es importante tomar acción pronto:

• Reemplaza parte del tiempo de pantalla con actividades offline como leer o caminar.
• Considera desactivar las notificaciones push de redes sociales.

💡 Considera buscar ayuda profesional para manejar tu relación con la tecnología."
"[-0.7665395   1.0071157   1.6805235  -0.13270791  0.8277543   0.83719766
 -1.4009135   1.1196661   1.1229695   1.7630455   0.15479776 -0.14653012
 -0.6292168   0.98174     0.19346537 -0.9670154   0.23428714 -0.9446353 ]",0.6623998731374741,"{'daily_screen_time_hours_raw': 5.5, 'sleep_hours_raw': 7.8, 'social_media_hours_raw': 4.87, 'notifications_per_day_raw': 190.0, 'screen_time_weekend_difference_raw': 2.5500000000000007}","⚠️ Tu patrón de uso digital indica un nivel de urgencia alto. Es importante tomar acción pronto:

• Considera desactivar las notificaciones push de redes sociales.
• Tu tiempo de pantalla (5.5h) es aceptable, pero intenta reducirlo un poco más.

💡 Considera buscar ayuda profesional para manejar tu relación con la tecnología."
"[ 0.06519245  0.7674038   0.04870781  1.0605512  -1.6965551   0.8221787
  1.4697939  -0.7832869   0.23878074 -0.17613009  0.43379578  1.526059
  0.00219957  0.27983013  0.69755465  1.1323235  -0.48614728  0.69244385]",0.7552038133144379,"{'daily_screen_time_hours_raw': 7.67, 'sleep_hours_raw': 4.56, 'social_media_hours_raw': 4.49, 'notifications_per_day_raw': 189.0, 'screen_time_weekend_difference_raw': 1.1799999999999995}","⚠️ Tu patrón de uso digital indica un nivel de urgencia alto. Es importante tomar acción pronto:

• Considera desactivar las notificaciones push de redes sociales.
• Considera usar aplicaciones que monitoreen y limiten tu tiempo de pantalla.

💡 Considera buscar ayuda profesional para manejar tu relación con la tecnología."
"[ 1.3492026  -0.68979263 -1.129341   -1.5758642  -0.6837149   1.2877669
  0.04476652  0.5779495  -0.90480435 -1.0651472  -1.2941059   1.065491
 -0.7778299  -0.05172264  0.5510486   1.5612065   0.7265142  -0.58663154]",0.5967652400334675,"{'daily_screen_time_hours_raw': 11.02, 'sleep_hours_raw': 5.86, 'social_media_hours_raw': 2.18, 'notifications_per_day_raw': 220.0, 'screen_time_weekend_difference_raw': 2.16}","📊 Tus hábitos digitales requieren atención. Considera estas recomendaciones:

• Reemplaza parte del tiempo de pantalla con actividades offline como leer o caminar.
• Tu uso de redes sociales (2.2h) es saludable, continúa así.

💡 Pequeños cambios diarios pueden marcar una gran diferencia en tus hábitos digitales."
"[-1.6595974  -0.22298512  1.0347782  -0.12021305 -1.0265224   0.7771218
  1.2426157   0.00845263  1.2245982   3.0306034   1.3782113   1.356376
 -0.39107704  2.6884818  -1.2211317  -1.2265613  -0.17706831  3.428757  ]",0.1667097508907318,"{'daily_screen_time_hours_raw': 3.17, 'sleep_hours_raw': 5.42, 'social_media_hours_raw': 2.92, 'notifications_per_day_raw': 186.0, 'screen_time_weekend_difference_raw': 1.75}","✅ Tienes hábitos digitales saludables. Sigue estas recomendaciones para mantenerlos:

• Tu tiempo de pantalla (3.2h) es adecuado, sigue así.
• Tu uso de redes sociales (2.9h) es moderado; intenta bajarlo de 2 horas diarias.

💡 Mantén estos buenos hábitos y revisa tu progreso regularmente."
"[-1.6557645  -0.56993663 -0.74538434 -0.05149132 -0.14613052  1.2727479
  1.3665311   1.3696891   0.70659953  0.23346166  1.4723152   1.8290642
  0.21983224  3.4108722  -1.6156127  -1.4400005  -0.5831143   3.5992925 ]",0.14235635101795197,"{'daily_screen_time_hours_raw': 3.18, 'sleep_hours_raw': 6.55, 'social_media_hours_raw': 2.37, 'notifications_per_day_raw': 219.0, 'screen_time_weekend_difference_raw': 2.73}","✅ Tienes hábitos digitales saludables. Sigue estas recomendaciones para mantenerlos:

• Tu uso de redes sociales (2.4h) es saludable, continúa así.
• Tu tiempo de pantalla (3.2h) es adecuado, sigue así.

💡 Mantén estos buenos hábitos y revisa tu progreso regularmente."
"[ 0.17251271  0.5087672   0.93006283  1.1480153   1.2095172  -0.4694531
 -1.5661341   0.5640593   0.02580213  0.3348674   0.41873306 -1.2979501
 -0.06489788 -0.5497802   0.67042387 -0.42046106 -0.44884822 -1.2096459 ]",0.6498460024595261,"{'daily_screen_time_hours_raw': 7.95, 'sleep_hours_raw': 8.29, 'social_media_hours_raw': 4.08, 'notifications_per_day_raw': 103.0, 'screen_time_weekend_difference_raw': 2.1499999999999995}","📊 Tus hábitos digitales requieren atención. Considera estas recomendaciones:

• Tu uso de redes sociales (4.1h) es moderado; intenta bajarlo de 2 horas diarias.
• Tu tiempo de pantalla (8.0h) es aceptable, pero intenta reducirlo un poco más.

💡 Considera buscar ayuda profesional para manejar tu relación con la tecnología."
"[ 0.6707853   0.9566501   0.95624167 -0.8199252  -0.52789336 -1.6259141
  1.0567425   1.5502613   0.03973759  0.11253537 -0.8661407  -0.69193965
 -0.7831299  -1.27007     0.78220254  0.7994656   0.7721203   0.10777185]",0.7569598257541656,"{'daily_screen_time_hours_raw': 9.25, 'sleep_hours_raw': 6.06, 'social_media_hours_raw': 4.79, 'notifications_per_day_raw': 26.0, 'screen_time_weekend_difference_raw': 2.8599999999999994}","⚠️ Tu patrón de uso digital indica un nivel de urgencia alto. Es importante tomar acción pronto:

• Considera desactivar las notificaciones push de redes sociales.
• Reduce tu tiempo de pantalla (9.2h) a menos de 6 horas diarias.

💡 Considera buscar ayuda profesional para manejar tu relación con la tecnología."
"[ 1.0847349   1.4865397  -0.492322   -0.8511624   0.16551264 -1.2654587
  0.95347965  0.8557529   0.12014116 -0.7389036  -0.945682   -0.46165562
 -0.7504009  -1.1259103   1.138158    0.71392286  0.6227297  -0.1061695 ]",0.7533904910087585,"{'daily_screen_time_hours_raw': 10.33, 'sleep_hours_raw': 6.95, 'social_media_hours_raw': 5.63, 'notifications_per_day_raw': 50.0, 'screen_time_weekend_difference_raw': 2.3599999999999994}","⚠️ Tu patrón de uso digital indica un nivel de urgencia alto. Es importante tomar acción pronto:

• Realiza un 'detox digital' periódico de redes sociales.
• Reduce tu tiempo de pantalla (10.3h) a menos de 6 horas diarias.

💡 Considera buscar ayuda profesional para manejar tu relación con la tecnología."
"[-0.494406    0.07980894  1.3489246   0.64822084  1.4666228   0.31153357
  0.37520766 -0.58882457  0.12645425  1.1418742   0.5679545   0.47160065
 -0.21093296  0.30188537  0.0236269  -0.93391794 -0.35004434  0.36072016]",0.25729557375113166,"{'daily_screen_time_hours_raw': 6.21, 'sleep_hours_raw': 8.62, 'social_media_hours_raw': 3.4, 'notifications_per_day_raw': 155.0, 'screen_time_weekend_difference_raw': 1.3200000000000005}","✅ Tienes hábitos digitales saludables. Sigue estas recomendaciones para mantenerlos:

• Tu tiempo de pantalla (6.2h) es aceptable, pero intenta reducirlo un poco más.
• Considera desactivar las notificaciones push de redes sociales.

💡 Mantén estos buenos hábitos y revisa tu progreso regularmente."
"[ 0.5787965   0.7106299   0.16214955 -0.7137189  -0.691506   -1.115269
  1.6556671  -1.1166509  -0.04735897 -0.28767928 -0.7932142   0.07163368
 -0.669166   -0.9967879   0.54236674  0.82889324  0.33961293  0.4679182 ]",0.7121813297271729,"{'daily_screen_time_hours_raw': 9.01, 'sleep_hours_raw': 5.85, 'social_media_hours_raw': 4.4, 'notifications_per_day_raw': 60.0, 'screen_time_weekend_difference_raw': 0.9399999999999996}","⚠️ Tu patrón de uso digital indica un nivel de urgencia alto. Es importante tomar acción pronto:

• Tu uso de redes sociales (4.4h) es moderado; intenta bajarlo de 2 horas diarias.
• Reemplaza parte del tiempo de pantalla con actividades offline como leer o caminar.

💡 Considera buscar ayuda profesional para manejar tu relación con la tecnología."
"[-0.87769264 -1.2449151   0.4762959  -1.3634516  -0.43440044 -0.37933925
  0.74695396  1.4252497  -0.75291634  0.7852928  -0.88216007  0.13223474
 -0.7368877   0.01479185 -1.4837574  -0.6707822   0.55926234  1.0547727 ]",0.2843992138902346,"{'daily_screen_time_hours_raw': 5.21, 'sleep_hours_raw': 6.18, 'social_media_hours_raw': 1.3, 'notifications_per_day_raw': 109.0, 'screen_time_weekend_difference_raw': 2.7700000000000005}","✅ Tienes hábitos digitales saludables. Sigue estas recomendaciones para mantenerlos:

• Tu tiempo de pantalla (5.2h) es aceptable, pero intenta reducirlo un poco más.
• Tu uso de redes sociales (1.3h) es saludable, continúa así.

💡 Mantén estos buenos hábitos y revisa tu progreso regularmente."
"[ 1.483353   -0.2734508   0.42393816  0.4732928  -0.75383466  1.3928998
  0.8295642   0.3140363  -0.7513842  -0.39309135 -0.43840364  1.6109005
 -0.00435485 -0.0516037   1.5049657   1.7547063  -0.48320726 -0.284103  ]",0.7863535284996033,"{'daily_screen_time_hours_raw': 11.37, 'sleep_hours_raw': 5.77, 'social_media_hours_raw': 2.84, 'notifications_per_day_raw': 227.0, 'screen_time_weekend_difference_raw': 1.9700000000000009}","⚠️ Tu patrón de uso digital indica un nivel de urgencia alto. Es importante tomar acción pronto:

• Reduce tu tiempo de pantalla (11.4h) a menos de 6 horas diarias.
• Tu uso de redes sociales (2.8h) es moderado; intenta bajarlo de 2 horas diarias.

💡 Considera buscar ayuda profesional para manejar tu relación con la tecnología."
"[-1.1421604  -0.37438214  1.1394937   1.2917061   1.5679069  -1.5658382
 -0.03784377 -1.3944544   0.2593954   1.8406432   2.0152133  -1.28583
  0.2057186  -0.99887574 -0.92052305 -1.3727051  -0.57658464  0.6120601 ]",0.0317220613360405,"{'daily_screen_time_hours_raw': 4.52, 'sleep_hours_raw': 8.75, 'social_media_hours_raw': 2.68, 'notifications_per_day_raw': 30.0, 'screen_time_weekend_difference_raw': 0.7400000000000002}","✅ Tienes hábitos digitales saludables. Sigue estas recomendaciones para mantenerlos:

• Tu tiempo de pantalla (4.5h) es aceptable, pero intenta reducirlo un poco más.
• Tu uso de redes sociales (2.7h) es moderado; intenta bajarlo de 2 horas diarias.

💡 Mantén estos buenos hábitos y revisa tu progreso regularmente."
"[ 1.2993754e+00  1.0954307e+00  1.1220411e+00  6.8570542e-01
  3.3064298e-02 -3.6432025e-01  4.9912310e-01  3.6959699e-01
 -1.3060838e-01 -3.1535763e-02 -2.9887074e-01 -1.0875870e-03
 -3.5384196e-01 -7.5224453e-01  1.8506113e+00  9.7174937e-01
 -2.1813630e-01 -3.7642059e-01]",0.7626660466194153,"{'daily_screen_time_hours_raw': 10.89, 'sleep_hours_raw': 6.78, 'social_media_hours_raw': 5.01, 'notifications_per_day_raw': 110.0, 'screen_time_weekend_difference_raw': 2.01}","⚠️ Tu patrón de uso digital indica un nivel de urgencia alto. Es importante tomar acción pronto:

• Reduce tu tiempo en redes sociales (5.0h) a menos de 2 horas diarias.
• Establece horarios libres de teléfono, especialmente durante comidas y antes de dormir.

💡 Considera buscar ayuda profesional para manejar tu relación con la tecnología."
"[ 1.6979935  -1.7180308   1.6979761  -0.34512052 -0.21625023  0.2514577
  0.7882591   1.5641514  -1.3527293   0.09427737 -0.8157052   0.665524
 -0.24019878 -0.5706193   0.9965355   1.4891226  -0.32806048 -0.35688463]",0.5801037152608235,"{'daily_screen_time_hours_raw': 11.93, 'sleep_hours_raw': 6.46, 'social_media_hours_raw': 0.55, 'notifications_per_day_raw': 151.0, 'screen_time_weekend_difference_raw': 2.870000000000001}","📊 Tus hábitos digitales requieren atención. Considera estas recomendaciones:

• Reemplaza parte del tiempo de pantalla con actividades offline como leer o caminar.
• Tu uso de redes sociales (0.6h) es saludable, continúa así.

💡 Pequeños cambios diarios pueden marcar una gran diferencia en tus hábitos digitales."
"[ 0.99657893  1.1017389   1.4274611  -0.48256397 -0.7616257   0.9723684
  0.7882591  -0.01932771 -0.02155187  0.22211176 -0.7588429   1.2472942
 -0.7204045  -0.07035713  1.6433325   1.2877005   0.5081839  -0.15307292]",0.7956541180610657,"{'daily_screen_time_hours_raw': 10.1, 'sleep_hours_raw': 5.76, 'social_media_hours_raw': 5.02, 'notifications_per_day_raw': 199.0, 'screen_time_weekend_difference_raw': 1.7300000000000004}","⚠️ Tu patrón de uso digital indica un nivel de urgencia alto. Es importante tomar acción pronto:

• Realiza un 'detox digital' periódico de redes sociales.
• Reemplaza parte del tiempo de pantalla con actividades offline como leer o caminar.

💡 Considera buscar ayuda profesional para manejar tu relación con la tecnología."
"[ 0.09968825 -1.093518    1.5496292  -1.5446271  -0.7616257  -1.670971
  1.4491414  -0.99163944 -0.9031631   0.77376753 -1.1929867  -0.49801624
 -0.9374414  -1.2592407  -0.60634905  0.41369566  2.036918    0.65452474]",0.4490132158001264,"{'daily_screen_time_hours_raw': 7.76, 'sleep_hours_raw': 5.76, 'social_media_hours_raw': 1.54, 'notifications_per_day_raw': 23.0, 'screen_time_weekend_difference_raw': 1.0299999999999994}","📊 Tus hábitos digitales requieren atención. Considera estas recomendaciones:

• Considera usar aplicaciones que monitoreen y limiten tu tiempo de pantalla.
• Tu uso de redes sociales (1.5h) es saludable, continúa así.

💡 Pequeños cambios diarios pueden marcar una gran diferencia en tus hábitos digitales."
"[ 0.00769946  1.4549986   1.1831251  -0.37635767 -1.3615388  -1.3105156
 -1.6074392  -1.283333    0.7009529   0.59866536 -0.4410831  -2.0009224
 -0.7048178  -1.0259484   0.5982561   0.7566044   0.45385298 -1.2203001 ]",0.7249696850776672,"{'daily_screen_time_hours_raw': 7.52, 'sleep_hours_raw': 4.99, 'social_media_hours_raw': 5.58, 'notifications_per_day_raw': 47.0, 'screen_time_weekend_difference_raw': 0.8200000000000003}","⚠️ Tu patrón de uso digital indica un nivel de urgencia alto. Es importante tomar acción pronto:

• Prueba a eliminar las apps de redes sociales y usar solo la versión web.
• Tu tiempo de pantalla (7.5h) es aceptable, pero intenta reducirlo un poco más.

💡 Considera buscar ayuda profesional para manejar tu relación con la tecnología."
"[ 0.7167797   1.044965    0.10106553  0.36083907 -1.6108533   1.2577289
 -0.18241177  0.6335102   0.06428742 -0.36090365 -0.27171138  0.9079282
 -0.32496417  0.18254642  1.3215618   1.8301548  -0.24882801 -0.54490626]",0.8298231065273285,"{'daily_screen_time_hours_raw': 9.37, 'sleep_hours_raw': 4.67, 'social_media_hours_raw': 4.93, 'notifications_per_day_raw': 218.0, 'screen_time_weekend_difference_raw': 2.200000000000001}","⚠️ Tu patrón de uso digital indica un nivel de urgencia alto. Es importante tomar acción pronto:

• Considera desactivar las notificaciones push de redes sociales.
• Establece horarios libres de teléfono, especialmente durante comidas y antes de dormir.

💡 Considera buscar ayuda profesional para manejar tu relación con la tecnología."
"[-1.0616702  -0.6582516  -1.2253301   0.01723041  1.6925641  -1.6259141
  1.5524043  -1.0749805  -0.09860185 -0.7891319   0.5732478  -0.40105456
  0.6136709  -1.0797266  -1.6454566  -1.341914   -0.6965823   2.1251047 ]",0.19317877727250257,"{'daily_screen_time_hours_raw': 4.73, 'sleep_hours_raw': 8.91, 'social_media_hours_raw': 2.23, 'notifications_per_day_raw': 26.0, 'screen_time_weekend_difference_raw': 0.9699999999999998}","✅ Tienes hábitos digitales saludables. Sigue estas recomendaciones para mantenerlos:

• Considera usar aplicaciones que monitoreen y limiten tu tiempo de pantalla.
• Tu uso de redes sociales (2.2h) es saludable, continúa así.

💡 Mantén estos buenos hábitos y revisa tu progreso regularmente."
"[-1.5944387   0.11134999 -0.7104792   1.0667987  -0.52789336  0.28149563
  0.66434366  0.1890248   1.5544173   0.20983891  2.9283452   0.6170432
  0.48203212  1.7771702  -1.2129925  -1.2988588  -0.6637636   2.3532677 ]",0.15508708357810974,"{'daily_screen_time_hours_raw': 3.34, 'sleep_hours_raw': 6.06, 'social_media_hours_raw': 3.45, 'notifications_per_day_raw': 153.0, 'screen_time_weekend_difference_raw': 1.88}","✅ Tienes hábitos digitales saludables. Sigue estas recomendaciones para mantenerlos:

• Considera desactivar las notificaciones push de redes sociales.
• El tiempo que pasas en el teléfono (3.3h) es razonable, mantén este hábito.

💡 Mantén estos buenos hábitos y revisa tu progreso regularmente."
"[-0.50207174 -1.5855584   0.511201   -1.282235   -0.69929713  1.1075392
 -1.6900495  -0.15822938 -1.1266172   0.4759759  -0.91543436 -0.09804928
 -0.6144067   0.91531444 -1.0757109  -0.2043265   0.18938461 -1.2277534 ]",0.297728086511294,"{'daily_screen_time_hours_raw': 6.19, 'sleep_hours_raw': 5.84, 'social_media_hours_raw': 0.76, 'notifications_per_day_raw': 208.0, 'screen_time_weekend_difference_raw': 1.63}","✅ Tienes hábitos digitales saludables. Sigue estas recomendaciones para mantenerlos:

• Considera usar aplicaciones que monitoreen y limiten tu tiempo de pantalla.
• Tu uso de redes sociales (0.8h) es saludable, continúa así.

💡 Mantén estos buenos hábitos y revisa tu progreso regularmente."
